"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the rotation and change of admin password.","45580","test_actions_rotate_admin_password","tests.integration","2026-02-05","passed","2026-02-05","","test_charm","",""
"Test that the geospatial plugin is enabled and functional.","103014","test_geospatial_plugin[small_deployment]","tests.integration.plugins","2026-02-05","passed","2026-02-05","","test_plugins","",""
"Build and deploy one unit of OpenSearch.","299688","test_build_and_deploy","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_large_deployments_cluster_manager_only_nodes","",""
"Build and deploy a large cluster (main/failover orchestrators + data.hot node).

    The following apps will be deployed:
    * main: the main orchestrator
    * failover: the failover orchestrator
    * opensearch (or APP_NAME): the data.hot node

    The data node is selected to adopt the ""APP_NAME"" value because it is the node which
    ContinuousWrites will later target its writes to.
    ","561080","test_large_deployment_build_and_deploy[aws-large]","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_backups","",""
"Remove and re-add the backup relation, then ensure backup/restore still works.","289902","test_remove_and_readd_backup_relation[microceph-small]","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_backups","",""
"Tests removing the entire application at once.","26720","test_gracefully_cluster_remove","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_scale_to_one_and_back","",""
"Create a backup while writes are ongoing, then verify restore.","206368","test_create_backup_and_restore[microceph-large]","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_backups","",""
"Test that TLS is enabled when relating to the TLS Certificates Operator.","8604","test_tls_configured","tests.integration.tls","2026-02-05","passed","2026-02-05","","test_tls","",""
"Build and deploy a couple of OpenSearch units.","282612","test_build_and_deploy","tests.integration","2026-02-05","passed","2026-02-05","","test_charm","",""
"Check that cluster can self-heal and unit reconfigures itself with new IP.","588785","test_full_network_cut_with_ip_change_node_with_elected_cm","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_ha_networking","",""
"Deploy OpenSearch, data integrator and identity platform (K8s) simultaneously.","336507","test_deploy","tests.integration.relations","2026-02-05","passed","2026-02-05","","test_oauth","",""
"Tear down cluster, redeploy clean, then restore prior backups and validate.

    Restores each of the previous backups we created and compare with their doc count.
    The cluster is considered healthy if:
    1) At each backup restored, check our track of doc count vs. current index count
    2) Try to write to that new index.
    ","969902","test_restore_to_new_cluster[azure-small]","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_backups","",""
"Check invalid conditions under different states.","1222186","test_invalid_conditions","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_large_deployments_relations","",""
"Check that cluster can self-heal and unit reconfigures itself with network cut.","642288","test_full_network_cut_without_ip_change_node_with_primary_shard","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_ha_networking","",""
"Check consistency, ie write to node, read data from remaining nodes.

    1. Create index with replica shards equal to number of nodes - 1.
    2. Index data.
    3. Query data from all the nodes (all the nodes should contain a copy of the data).
    ","47667","test_replication_across_members","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_ha","",""
"Create a backup while writes are ongoing, then verify restore.","278565","test_create_backup_and_restore[gcs-large]","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_backups","",""
"Tests the scaling back to 3x node-cluster and see the voting exclusions to be applied.","704415","test_scale_back_up","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_scale_to_one_and_back","",""
"Check we can update and delete things.

    The client application authenticates using the cert provided in the index; if this is
    invalid for any reason, the test will fail, so this test implicitly verifies that TLS works.
    ","2039","test_index_usage","tests.integration.relations","2026-02-05","passed","2026-02-05","","test_opensearch_provider","",""
"Check roles changes in all nodes.","416282","test_set_roles_manually","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_roles_managements","",""
"Check cluster can self-heal, data indexed/read on process freeze on node with elected CM.","237463","test_freeze_db_process_node_with_elected_cm","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_ha","",""
"Test upgrade to local charm from n-1.","2228345","test_upgrade_to_local","tests.integration.upgrades","2026-02-05","passed","2026-02-05","","test_manual_large_deployment_upgrades","",""
"Test we can create relations with admin permissions.","23356","test_dashboard_relation","tests.integration.relations","2026-02-05","passed","2026-02-05","","test_opensearch_provider","",""
"Tests the shutdown of a node, and see the voting exclusions to be applied.

    This test will remove the elected cluster manager.
    ","307238","test_scale_down","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_scale_to_one_and_back","",""
"Test that two different applications can connect to the database.","22849","test_multiple_relations_accessing_same_index","tests.integration.relations","2026-02-05","passed","2026-02-05","","test_opensearch_provider","",""
"Verify blocked status and recovery when Azure credentials are wrong.","268495","test_wrong_azure_credentials","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_backups","",""
"Tests the removal of specific units (elected cm, juju leader, node with prim shard).

    The goal of this test is to make sure that:
     - the CM reelection happens successfully.
     - the leader-elected event gets triggered successfully and
        leadership related events on the charm work correctly, i.e: roles reassigning.
     - the primary shards reelection happens successfully.
    It is worth noting that we're going into this test with an odd number of units.
    ","911482","test_safe_scale_down_remove_leaders","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_horizontal_scaling","",""
"Check access to the OpenSearch with an access token, acquired earlier.

    Ensure that roles mapping works correctly by elevating user
    to the admin role and checking access to the admin endpoint.
    ","7284","test_oauth_access","tests.integration.relations","2026-02-05","broken","2026-02-05","","test_oauth","",""
"Remove and re-add the backup relation, then ensure backup/restore still works.","340744","test_remove_and_readd_backup_relation[azure-large]","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_backups","",""
"Test upgrade from upstream (n-2) to currently n-1 built version.","0","test_upgrade_to_n_minus_1","tests.integration.upgrades","2026-02-05","skipped","2026-02-05","","test_small_deployment_upgrades","",""
"Deploy OpenSearch.","303487","test_deploy_latest_from_channel","tests.integration.upgrades","2026-02-05","passed","2026-02-05","","test_small_deployment_upgrades","",""
"Setup a large deployments cluster.","817584","test_build_large_deployment","tests.integration.tls","2026-02-05","passed","2026-02-05","","test_ca_rotation","",""
"Build and deploy one unit of OpenSearch.","310102","test_build_and_deploy_active","tests.integration.tls","2026-02-05","passed","2026-02-05","","test_tls","",""
"Build and deploy an HA cluster of OpenSearch and corresponding S3/Azure integration.","438502","test_small_deployment_build_and_deploy[microceph-small]","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_backups","",""
"Confirm expected blocked messages under misconfiguration.","142891","test_large_setups_relations_with_misconfiguration[gcs-large]","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_backups","",""
"Test that the anomaly plugin is enabled and functional.","29712","test_anomaly_detection[small_deployment]","tests.integration.plugins","2026-02-05","passed","2026-02-05","","test_plugins","",""
"","154105","test_large_deployment_prometheus_exporter_cos_relation[large_deployment]","tests.integration.plugins","2026-02-05","passed","2026-02-05","","test_plugins","",""
"Test that Prometheus Exporter is running before the relation is there.

    Test only on small deployments scenario, as this is a more functional check to the plugin.
    ","3288","test_prometheus_exporter_enabled_by_default[small_deployment]","tests.integration.plugins","2026-02-05","passed","2026-02-05","","test_plugins","",""
"Remove and re-add the backup relation, then ensure backup/restore still works.","299149","test_remove_and_readd_backup_relation[aws-small]","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_backups","",""
"Test testing profile","303594","test_testing_profile","tests.integration.profiles","2026-02-05","passed","2026-02-05","","test_profiles","",""
"Deploy and configure second data integrator.","0","test_deploy_second_client","tests.integration.relations","2026-02-05","skipped","2026-02-05","","test_oauth","",""
"Create a backup while writes are ongoing, then verify restore.","176402","test_create_backup_and_restore[azure-small]","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_backups","",""
"Check that writes in cluster not replicated to another cluster.","374748","test_multi_clusters_db_isolation","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_ha_multi_clusters","",""
"Test admin permissions behave the way we want.

    admin-only actions include:
    - creating multiple indices
    - removing indices they've created
    - set cluster roles.

    verify that:
    - we can't remove .opendistro_security index
      - otherwise create client-admin-role
    - verify neither admin nor default users can access user api
      - otherwise create client-default-role
    ","9529","test_admin_permissions","tests.integration.relations","2026-02-05","passed","2026-02-05","","test_opensearch_provider","",""
"Build and deploy one unit of OpenSearch.","411339","test_build_and_deploy","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_large_deployments_relations","",""
"Test we can create relations with admin permissions.","7538","test_admin_relation","tests.integration.relations","2026-02-05","passed","2026-02-05","","test_opensearch_provider","",""
"Test the retrieval of admin secrets.","282086","test_actions_get_admin_password","tests.integration","2026-02-05","passed","2026-02-05","","test_charm","",""
"Remove and re-add the backup relation, then ensure backup/restore still works.","406358","test_remove_and_readd_backup_relation[aws-large]","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_backups","",""
"Test normal user permissions behave the way we want.

    verify that:
    - we can't remove .opendistro_security index
    - verify neither admin nor default users can access user api
    ","9546","test_normal_user_permissions","tests.integration.relations","2026-02-05","passed","2026-02-05","","test_opensearch_provider","",""
"Check storage is reused and data accessible after removing app and deploying new cluster.","1520670","test_storage_reuse_in_new_cluster_after_app_removal","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_storage","",""
"Remove and re-add the backup relation, then ensure backup/restore still works.","274748","test_remove_and_readd_backup_relation[azure-small]","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_backups","",""
"Confirm expected blocked messages under misconfiguration.","159593","test_large_setups_relations_with_misconfiguration[microceph-large]","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_backups","",""
"Establish all the required relations.

    Connects OpenSearch, data integrator and identity platform (cross-model).
    ","144706","test_setup_relations","tests.integration.relations","2026-02-05","passed","2026-02-05","","test_oauth","",""
"Test upgrade to local and rollback to given version.","0","test_upgrade_rollback_from_local[from_v2.18.0_to_local]","tests.integration.upgrades","2026-02-05","skipped","2026-02-05","","test_manual_large_deployment_upgrades","",""
"Data and failover apps should inherit cluster name and integrate with cluster manager.","676870","test_cluster_name_inheritence_and_integration","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_large_deployments_inherit_cluster_name","",""
"Cycle through each S3-like cloud config and perform backup and restore.","174654","test_change_config_and_backup_restore[all-aws]","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_backups","",""
"Build and deploy one unit of OpenSearch.","299309","test_build_and_deploy","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_storage","",""
"Change roles mapping from first data integrator user to second one.

    Ensure, that admin permissions from the first one is removed, while role
    from the second one is added.
    ","0","test_oauth_access_second_client","tests.integration.relations","2026-02-05","skipped","2026-02-05","","test_oauth","",""
"Validate the repository missing message format from OpenSearch.

    We use the message format to monitor the cluster status. We need to know if this
    message pattern changed between releases of OpenSearch.
    ","3893","test_repo_missing_message","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_backups","",""
"Test upgrade from usptream to currently locally built version.","1320855","test_upgrade_from_version_to_local[from_v2.18.0_to_local]","tests.integration.upgrades","2026-02-05","passed","2026-02-05","","test_small_deployment_upgrades","",""
"Tear down cluster, redeploy clean, then restore prior backups and validate.

    Restores each of the previous backups we created and compare with their doc count.
    The cluster is considered healthy if:
    1) At each backup restored, check our track of doc count vs. current index count
    2) Try to write to that new index.
    ","1631419","test_restore_to_new_cluster[aws-small]","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_backups","",""
"Test scaling main orchestrator to 0 and back to 1 unit.","611455","test_scale_promoted_main_to_0_then_up","tests.integration.large_deployments","2026-02-05","passed","2026-02-05","","test_orchestration","",""
"Test that the async search plugin is enabled and functional.","5889","test_async_search_plugin[small_deployment]","tests.integration.plugins","2026-02-05","passed","2026-02-05","","test_plugins","",""
"Check storage is reused and data accessible after scaling down and up.","1204822","test_storage_reuse_after_scale_down","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_storage","",""
"Test upgrade and rollback to each version available.","0","test_upgrade_rollback_from_local[from_v2.17.0_to_local]","tests.integration.upgrades","2026-02-05","skipped","2026-02-05","","test_small_deployment_upgrades","",""
"Test the rotation and change of admin password.","38055","test_actions_rotate_system_user_password[monitor]","tests.integration","2026-02-05","passed","2026-02-05","","test_charm","",""
"Test that the failover orchestrator promotes itself

    when the majority of relations with main are severed
    ","603128","test_failover_promotion","tests.integration.large_deployments","2026-02-05","passed","2026-02-05","","test_failover_promotion_cross_model_relations","",""
"Wait for blocked cluster with cluster topology error","226940","test_wait_blocked_cluster_topology","tests.integration.profiles","2026-02-05","passed","2026-02-05","","test_profiles","",""
"Test that the user is removed when the relation is broken.","45870","test_relation_broken","tests.integration.relations","2026-02-05","passed","2026-02-05","","test_opensearch_provider","",""
"Build and deploy one unit of OpenSearch.","1105591","test_build_and_deploy","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_large_deployments_remove_orchestrators","",""
"Test upgrade from usptream to local charm.","2239210","test_upgrade_from_version_to_local[from_v2.18.0_to_local]","tests.integration.upgrades","2026-02-05","passed","2026-02-05","","test_manual_large_deployment_upgrades","",""
"Test that the main-failover relation can be removed and re-added.","381504","test_large_deployment_sever_main_failover_relation","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_large_deployments_remove_orchestrators","",""
"Tests that new added units to the cluster are discoverable.","658365","test_horizontal_scale_up","tests.integration.ha","2026-02-05","passed","2026-02-05","","test_horizontal_scaling","",""
